trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,keyword_sentiment_hint,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-04-01,AA,BBG00B3T3HF1,true,15,41,33.790000,34.430000,982926.146933,189880043.904000,6030565771.320000,1.331646,2,-0.013172,0,,,,,17.831000,4,,,,,1.894051,1,0.236308,0,42.500000,0,0,0,0.295235,0,52.380952,1,,,,,2.948073,3,-1.434431,0,0.380409,2,,0,UNVERIFIED,0,,0,3.904346,1,1.154188,0,189880043.904000,4,982926.146933,2,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,7,14.583333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,34.100000,34.360000,33.510000,33.980000,0.762463,-1.730205,-0.351906,2024-04-01T09:31:00-04:00,0.762463,-0.586510,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,AAL,BBG005P7Q907,true,17,43,15.350000,15.430000,1022709.530000,428115427.409500,10031847442.500000,0.474979,0,,,,,,,,,,,,,0.521173,0,-0.009945,0,35.714286,0,0,0,1.251740,2,,,,,,,1.080332,2,-0.700632,0,0.141472,1,,0,UNVERIFIED,0,,0,2.284830,1,3.322476,1,428115427.409500,4,1022709.530000,3,14,14.000000,14.000000,11.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,2,4.166667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,15.420000,15.610000,15.320500,15.405000,1.232166,-0.645266,-0.097276,2024-04-01T09:57:00-04:00,1.232166,0.908560,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,ACB,BBG001SV77D1,true,28,45,4.390000,4.440000,322611.839600,16400314.782000,2085469500.000000,0.752967,0,0.061342,3,0.065863,3,-0.003477,0,-1.917173,0,6.276899,4,2.032463,4,1.138952,1,1.249204,3,29.545455,0,1,1,0.322059,0,58.074935,2,61.700468,2,49.114417,0,,,,,0.380409,2,,0,UNVERIFIED,0,,0,11.711682,4,3.453303,1,16400314.782000,2,322611.839600,1,33,33.000000,33.000000,27.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,19,39.583333,alpha_v1.3_25m,39.583333,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,4.330000,4.385000,4.150000,4.300000,1.270208,-4.157044,-0.692841,2024-04-01T11:38:00-04:00,0.692841,-0.623557,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,ACHR,BBG00XRTC929,true,12,32,4.620000,4.668800,87202.399833,35700912.339000,1389593006.340000,0.386124,0,,,,,,,,,,,,,1.056277,1,-0.067943,0,29.032258,0,0,0,0.155862,0,,,,,,,0.841396,1,-0.165527,0,0.380409,2,ANALYST_ACTION,2,SINGLE_SOURCE,1,,0,6.955782,2,1.082251,0,35700912.339000,3,87202.399833,0,12,12.000000,12.000000,10.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,1,2.083333,alpha_v1.3_25m,,false,1,AVAILABLE,1,ANALYST_ACTION,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.640000,4.710000,4.490000,4.500000,1.508621,-3.232759,-3.017241,2024-04-01T09:39:00-04:00,1.508621,0.323276,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,AFRM,BBG00Y7BP8Z0,true,16,39,37.260000,37.410000,2763873.278067,255990897.355000,11242592967.240000,0.973377,0,-0.023291,0,,,,,-6.767153,0,,,,,0.402576,0,-0.217379,0,44.736842,0,0,0,0.291347,0,25.000000,0,,,,,0.125048,0,0.136056,0,0.141472,1,,0,UNVERIFIED,0,,0,6.284027,2,1.744498,0,255990897.355000,4,2763873.278067,4,11,11.000000,11.000000,9.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,37.260000,37.326500,34.820000,34.820000,0.178476,-6.548578,-6.548578,2024-04-01T09:31:00-04:00,0.178476,-1.811594,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,AG,BBG001SGV444,true,23,48,5.880000,6.070000,425813.246667,43939555.273500,1687215002.760000,1.491945,2,,,0.016083,1,0.022571,1,,,-5.338734,0,-0.675039,0,3.231293,2,0.991508,2,42.553191,0,0,0,0.590671,0,,,71.428571,4,76.470588,4,,,,,0.380409,2,,0,UNVERIFIED,0,,0,4.821672,2,2.891156,0,43939555.273500,3,425813.246667,1,24,24.000000,24.000000,20.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,8,16.666667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.090000,6.280000,5.981300,6.230000,3.119869,-1.784893,2.298851,2024-04-01T14:42:00-04:00,2.052545,0.492611,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,AGNC,BBG001T074G2,true,25,65,9.900000,9.900000,1216396.042267,97818033.066500,6643948004.100000,1.798671,3,-0.026949,0,0.000075,0,0.002962,0,-9.544446,0,5.408348,4,2.176915,4,0.000000,0,-0.114177,0,29.687500,0,2,2,0.717988,0,28.571429,0,42.105263,0,47.062280,0,0.077336,0,-0.266521,0,0.189185,1,,0,UNVERIFIED,0,,0,1.483405,0,1.010101,0,97818033.066500,4,1216396.042267,3,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,13,27.083333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.890000,9.890000,9.750000,9.795000,0.000000,-1.415571,-0.960566,2024-04-01T09:30:00-04:00,0.000000,-0.657230,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,AI,BBG00Y6G6Y84,true,18,36,27.070000,27.090000,1486382.652233,211973133.618500,3199721751.480000,0.378023,0,0.011421,0,,,,,-13.919138,0,,,,,0.073883,0,-0.255730,0,40.000000,0,0,0,0.401510,0,57.692308,2,,,,,-0.306526,0,0.000000,0,0.380409,2,OTHER,1,SINGLE_SOURCE,1,,0,4.252467,2,1.957887,0,211973133.618500,4,1486382.652233,3,15,15.000000,15.000000,12.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,27.000000,27.100000,26.080000,26.390000,0.370370,-3.407407,-2.259259,2024-04-01T09:30:00-04:00,0.370370,-1.462593,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,AKBA,BBG001T922S9,false,56,217,1.830000,1.860000,1882015.704033,15391208.840000,344752629.450000,1.347591,2,0.054553,3,0.052736,3,0.044682,2,12.303782,4,10.127985,4,3.804937,4,1.639344,1,1.635798,3,31.018519,0,3,3,1.168671,1,56.031567,2,56.451613,2,61.414474,2,0.169042,0,1.089894,0,0.380409,2,,0,UNVERIFIED,0,,0,13.281811,4,13.114754,3,15391208.840000,2,1882015.704033,3,50,50.000000,50.000000,41.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,30,62.500000,alpha_v1.3_25m,56.250000,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,1.875000,1.930000,1.550000,1.630000,2.933333,-17.333333,-13.066667,2024-04-01T09:32:00-04:00,2.933333,-1.600000,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-04-01,ALLG,0001874474,true,20,121,1.450000,1.550000,287611.692267,1277225.098675,385471832.350000,14.762004,4,,,0.017670,1,0.000751,0,,,1.702943,3,1.863271,3,6.896552,4,-2.350736,0,33.333333,0,2,2,0.734191,0,,,54.646840,1,47.390397,0,,,,,0.380409,2,,0,UNVERIFIED,0,,0,15.842857,4,13.103448,3,1277225.098675,0,287611.692267,1,28,28.000000,28.000000,23.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,17,35.416667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,true,6,1.540000,1.920000,1.380000,1.520000,24.675325,-10.389610,-1.298701,2024-04-01T09:34:00-04:00,24.675325,8.441558,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
